SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;KIT ALTO-FALANTE JBL TRIAXIAL 69TR11A 6X9 100W = 135;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CENTRAGEM 120MM RETA = 136;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO MICROFONE PLAYER XLR(F) X P10 MONO 10MT = 137;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO MICROFONE PLAYER XLRF X XLRM 7MT = 138;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO 3RCA X 3RCA 6MM PRETO 5M PIX;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO FORCA SOM TIPO 8 CCE/PHILIPS 1,50MT = 140;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO REDE UTP 4 PARES CAT5E PURO COBRE MEGATRON = 141;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CORDOALHA DE COBRE N 20 = 142;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO MICROFONE PLAYER XLR(F) X P10 MONO 5MT = 143;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PROTETOR DE ALUMINIO 60MM = 144;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;Sensor de Estacionamento com LED Multilaser Cinza - AU016 AU016;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ANTENA CELULAR BASE DIRECIONAL CF-914 12 ELEMENTOS 14DBI AQUARIO;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;SAX SOPRANO CURVO HMN HSSC-310GL = 147;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;220K / 2W = RESISTOR = 148;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;TRIMPOT HORIZONTAL 100R 10MM = 149;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;TRIMPOT VERTICAL 100K 14MM C/ BOTÃO = 150;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LAMPADA LED TORPEDO SJ-50X50-3SMD 39MM = 151;IMPOT
